"Country or Territory";"Station Name";"WMO Station Number";"National Station Id Number";"Period";"Element-Statistic Qualifier Code";"Statistic Description";"Unit";"Jan";"Jan Footnotes";"Feb";"Feb Footnotes";"Mar";"Mar Footnotes";"Apr";"Apr Footnotes";"May";"May Footnotes";"Jun";"Jun Footnotes";"Jul";"Jul Footnotes";"Aug";"Aug Footnotes";"Sep";"Sep Footnotes";"Oct";"Oct Footnotes";"Nov";"Nov Footnotes";"Dec";"Dec Footnotes";"Annual";"Annual Footnotes";"Annual NCDC Computed Value";"Annual NCDC Computed Value Footnotes"
"UNITED STATES OF AMERICA";"BISMARCK/MUNICIPAL, ND";"72764";"00320819";"1961-1990";"";"Percent of Possible";"*";"53.0";"";"53.0";"";"60.0";"";"60.0";"";"64.0";"";"67.0";"";"74.0";"";"72.0";"";"65.0";"";"57.0";"";"43.0";"";"46.0";"";"61.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"WILLISTON/SLOULIN FIELD, ND";"72767";"00329425";"1961-1990";"";"Percent of Possible";"*";"53.0";"";"59.0";"";"62.0";"";"61.0";"";"63.0";"";"68.0";"";"76.0";"";"75.0";"";"66.0";"";"59.0";"";"44.0";"";"48.0";"";"63.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"HELENA/COUNTY-CITY, MT";"72772";"00244055";"1961-1990";"";"Percent of Possible";"*";"43.0";"";"52.0";"";"61.0";"";"60.0";"";"61.0";"";"65.0";"";"77.0";"";"74.0";"";"68.0";"";"60.0";"";"42.0";"";"37.0";"";"60.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MISSOULA/JOHNSON-BELL FIELD, MT";"72773";"00245745";"1961-1990";"";"Percent of Possible";"*";"34.0";"";"46.0";"";"57.0";"";"60.0";"";"60.0";"";"66.0";"";"81.0";"";"76.0";"";"70.0";"";"58.0";"";"35.0";"";"31.0";"";"59.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"GREAT FALLS/INT'L ARPT MT";"72775";"00243751";"1961-1990";"";"Percent of Possible";"*";"45.0";"";"53.0";"";"64.0";"";"60.0";"";"61.0";"";"66.0";"";"78.0";"";"75.0";"";"67.0";"";"59.0";"";"45.0";"";"40.0";"";"62.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"HAVRE/CITY-COUNTY ARPT MT";"72777";"00243996";"1961-1988";"";"Percent of Possible";"*";"51.0";"";"61.0";"";"70.0";"";"70.0";"";"73.0";"";"76.0";"";"84.0";"";"82.0";"";"73.0";"";"65.0";"";"51.0";"";"48.0";"";"69.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SPOKANE/INTL, WA";"72785";"00457938";"1961-1990";"";"Percent of Possible";"*";"28.0";"";"41.0";"";"54.0";"";"59.0";"";"63.0";"";"68.0";"";"79.0";"";"77.0";"";"72.0";"";"57.0";"";"26.0";"";"22.0";"";"58.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"WALLA WALLA/CITY-COUNTY ARPT WA";"72788";"00458931";"1961-1987";"";"Percent of Possible";"*";"18.0";"";"29.0";"";"47.0";"";"54.0";"";"62.0";"";"69.0";"";"81.0";"";"79.0";"";"71.0";"";"59.0";"";"24.0";"";"15.0";"";"55.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SEATTLE/SEATTLE-TACOMA INTL A,WA";"72793";"00457473";"1961-1990";"";"Percent of Possible";"*";"25.0";"";"38.0";"";"48.0";"";"51.0";"";"54.0";"";"56.0";"";"65.0";"";"64.0";"";"59.0";"";"42.0";"";"26.0";"";"20.0";"";"49.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"QUILLAYUTE STATE AP, WA";"72797";"00456858";"1967-1990";"";"Percent of Possible";"*";"20.0";"";"28.0";"";"31.0";"";"36.0";"";"36.0";"";"35.0";"";"43.0";"";"44.0";"";"46.0";"";"34.0";"";"20.0";"";"18.0";"";"34.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MILTON/BLUE HILL OBSERVATORY MA";"74492";"00190736";"1961-1990";"";"Percent of Possible";"*";"50.0";"";"51.0";"";"49.0";"";"49.0";"";"52.0";"";"55.0";"";"58.0";"";"58.0";"";"57.0";"";"56.0";"";"46.0";"";"46.0";"";"53.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SAN JUAN/ISLA VERDE INT'L ARP,PR";"78526";"00668812";"1961-1990";"";"Percent of Possible";"*";"69.0";"";"72.0";"";"76.0";"";"71.0";"";"63.0";"";"65.0";"";"69.0";"";"68.0";"";"64.0";"";"63.0";"";"60.0";"";"64.0";"";"67.0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"NOME, AK";"70200";"00506496";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"27";"";"28";"";"28";"";"28";"";"28";"";"26";"";"27";"";"25";"";"26";"";"26";"";"27";"";"27";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"ANCHORAGE/INTL, AK";"70273";"00500280";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"29";"";"28";"";"29";"";"29";"";"29";"";"29";"";"28";"";"27";"";"28";"";"28";"";"28";"";"28";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"JUNEAU, AK";"70381";"00504100";"1961-1987";"15";"Number of Years used to Calculate Normal";"*";"19";"";"19";"";"19";"";"19";"";"19";"";"18";"";"18";"";"18";"";"18";"";"18";"";"18";"";"18";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"BIRMINGHAM/WSFO AL";"72000";"00010829";"1961-1989";"15";"Number of Years used to Calculate Normal";"*";"29";"";"29";"";"29";"";"29";"";"29";"";"28";"";"27";"";"27";"";"29";"";"28";"";"29";"";"28";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"FLAGSTAFF/PULLIAM AP, AZ";"72000";"00023010";"1973-1990";"15";"Number of Years used to Calculate Normal";"*";"15";"";"17";"";"16";"";"18";"";"17";"";"18";"";"17";"";"14";"";"13";"";"14";"";"15";"";"13";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"LOS ANGELES/WBO CA";"72000";"00045115";"1961-1977";"15";"Number of Years used to Calculate Normal";"*";"16";"";"17";"";"16";"";"15";"";"15";"";"16";"";"16";"";"15";"";"15";"";"14";"";"17";"";"16";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SAN FRANCISCO/MISSION DOLORES,CA";"72000";"00047772";"1961-1974";"15";"Number of Years used to Calculate Normal";"*";"14";"";"14";"";"14";"";"14";"";"14";"";"14";"";"14";"";"14";"";"14";"";"14";"";"14";"";"14";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"LAKELAND FL";"72000";"00084797";"1961-1978";"15";"Number of Years used to Calculate Normal";"*";"18";"";"18";"";"18";"";"18";"";"18";"";"18";"";"18";"";"18";"";"17";"";"17";"";"17";"";"17";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"CAIRO/WSO CITY IL";"72000";"00111166";"1961-1987";"15";"Number of Years used to Calculate Normal";"*";"27";"";"27";"";"27";"";"27";"";"27";"";"27";"";"27";"";"27";"";"27";"";"26";"";"26";"";"26";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"TRENTON/WSO CITY NJ";"72000";"00288883";"1961-1981";"15";"Number of Years used to Calculate Normal";"*";"21";"";"21";"";"21";"";"21";"";"21";"";"21";"";"21";"";"21";"";"21";"";"20";"";"20";"";"20";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"NEW YORK CENTRAL PARK, NY";"72000";"00305801";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"21";"";"22";"";"22";"";"23";"";"23";"";"23";"";"22";"";"22";"";"22";"";"22";"";"21";"";"21";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"WILMINGTON WSO AP, NC";"72000";"00319457";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"HARRISBURG/CAPITAL CI AP PA";"72000";"00363699";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"PITTSBURGH/WSO CITY PA";"72000";"00366997";"1961-1979";"15";"Number of Years used to Calculate Normal";"*";"19";"";"18";"";"19";"";"19";"";"19";"";"18";"";"18";"";"18";"";"19";"";"18";"";"18";"";"18";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MILFORD/WSMO UT";"72000";"00425654";"1973-1989";"15";"Number of Years used to Calculate Normal";"*";"17";"";"17";"";"16";"";"17";"";"17";"";"17";"";"17";"";"17";"";"17";"";"17";"";"17";"";"17";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"PARKERSBURG/WSO WV";"72000";"00466859";"1961-1982";"15";"Number of Years used to Calculate Normal";"*";"22";"";"22";"";"21";"";"20";"";"21";"";"21";"";"21";"";"21";"";"21";"";"20";"";"21";"";"21";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"KEY WEST/INTL, FL";"72201";"00084570";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"29";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MIAMI, FL";"72202";"00085663";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"18";"";"18";"";"18";"";"18";"";"18";"";"18";"";"18";"";"18";"";"18";"";"18";"";"18";"";"17";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"JACKSONVILLE/WSO AP FL";"72206";"00084358";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"29";"";"29";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SAVANNAH/MUNICIPAL, GA";"72207";"00097847";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"29";"";"29";"";"29";"";"29";"";"29";"";"29";"";"29";"";"29";"";"29";"";"29";"";"29";"";"29";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"CHARLESTON/MUNICIPAL, SC";"72208";"00381544";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"TAMPA/INT'L ARPT FL";"72211";"00088788";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"30";"";"30";"";"30";"";"30";"";"29";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MACON/LEWIS B WILSON ARPT GA";"72217";"00095443";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"ATLANTA/HARTSFIELD INTL AP GA";"72219";"00090451";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"APALACHICOLA/MUNICIPAL, FL";"72220";"00080211";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"29";"";"30";"";"30";"";"29";"";"28";"";"27";"";"28";"";"26";"";"28";"";"28";"";"29";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MONTGOMERY AL";"72226";"00015550";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"NEW ORLEANS, LA";"72231";"00166660";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"20";"";"20";"";"20";"";"20";"";"20";"";"20";"";"20";"";"21";"";"21";"";"22";"";"22";"";"22";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"JACKSON/THOMPSON FIELD MS";"72235";"00224472";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"29";"";"29";"";"29";"";"29";"";"29";"";"29";"";"28";"";"28";"";"28";"";"28";"";"28";"";"28";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"PORT ARTHUR, TX";"72241";"00417174";"1961-1987";"15";"Number of Years used to Calculate Normal";"*";"20";"";"19";"";"19";"";"19";"";"19";"";"19";"";"19";"";"19";"";"19";"";"19";"";"19";"";"19";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"GALVESTON, TX";"72242";"00413430";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"29";"";"29";"";"29";"";"28";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"HOUSTON/INTERCONTINENTAL, TX";"72243";"00414300";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SHREVEPORT/WSO AP LA";"72248";"00168440";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"BROWNSVILLE/INTL, TX";"72250";"00411136";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"CORPUS CHRISTI/INTL, TX";"72251";"00412015";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SAN ANTONIO/INTL, TX";"72253";"00417945";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"AUSTIN/MUNICIPAL AP TX";"72254";"00410428";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"FORT WORTH/GREATER SW INT'L A,TX";"72259";"00412242";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"ABILENE/MUNICIPAL ARPT TX";"72266";"00410016";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"LUBBOCK/REGIONAL ARPT TX";"72267";"00415411";"1973-1990";"15";"Number of Years used to Calculate Normal";"*";"18";"";"18";"";"18";"";"18";"";"18";"";"18";"";"18";"";"18";"";"18";"";"18";"";"18";"";"18";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"ROSWELL/INDUSTRIAL AIR PARK NM";"72268";"00297610";"1962-1982";"15";"Number of Years used to Calculate Normal";"*";"19";"";"19";"";"20";"";"20";"";"20";"";"18";"";"18";"";"17";"";"18";"";"18";"";"19";"";"19";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"EL PASO/INT'L ARPT TX";"72270";"00412797";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"TUCSON/INT'L ARPT AZ";"72274";"00028820";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"PHOENIX/SKY HARBOR INTL, AZ";"72278";"00026481";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"YUMA/INT'L ARPT AZ";"72280";"00029660";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SAN DIEGO/LINDBERGH FIELD CA";"72290";"00047740";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"CAPE HATTERAS, NC";"72304";"00311458";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"29";"";"30";"";"30";"";"30";"";"29";"";"28";"";"30";"";"29";"";"30";"";"29";"";"29";"";"27";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"RALEIGH/RALEIGH-DURHAM, NC";"72306";"00317069";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"NORFOLK/INTL, VA";"72308";"00446139";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"22";"";"25";"";"24";"";"25";"";"26";"";"26";"";"23";"";"25";"";"24";"";"24";"";"23";"";"21";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"COLUMBIA/METRO ARPT SC";"72310";"00381939";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"GREENVILLE/G-SPARTANBURG, SC";"72312";"00383747";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"CHARLOTTE/DOUGLAS INT'L ARPT NC";"72314";"00311690";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"29";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"ASHEVILLE/REGIONAL, NC";"72315";"00310300";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"GREENSBORO/G.-HIGH PT., NC";"72317";"00313630";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"CHATTANOOGA/LOVELL FIELD, TN";"72324";"00401656";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"KNOXVILLE/MUNICIPAL, TN";"72326";"00404950";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"NASHVILLE/METRO ARPT TN";"72327";"00406402";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MEMPHIS/WSCMO AP TN";"72334";"00405954";"1961-1987";"15";"Number of Years used to Calculate Normal";"*";"25";"";"25";"";"25";"";"25";"";"25";"";"25";"";"25";"";"25";"";"25";"";"24";"";"24";"";"24";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"NORTH LITTLE ROCK/ARPT AR";"72340";"00035320";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"29";"";"30";"";"30";"";"30";"";"30";"";"28";"";"29";"";"30";"";"30";"";"30";"";"28";"";"26";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"FORT SMITH/MUNICIPAL, AR";"72344";"00032574";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"OKLAHOMA CITY/WSFO AP OK";"72353";"00346661";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"29";"";"29";"";"30";"";"30";"";"29";"";"30";"";"29";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"TULSA/WSO AP OK";"72356";"00348992";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"AMARILLO/INTL, TX";"72363";"00410211";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"ALBUQUERQUE/INT'L ARPT NM";"72365";"00290234";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"LAS VEGAS/MCCARRAN, NV";"72386";"00264436";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"FRESNO/AIR TERMINAL CA";"72389";"00043257";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"RICHMOND/BYRD, VA";"72401";"00447201";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"29";"";"29";"";"29";"";"29";"";"29";"";"29";"";"29";"";"29";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"WASHINGTON DC/NATIONAL ARPT VA";"72405";"00448906";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"BALTIMORE/BALTO-WASH, MD";"72406";"00180465";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"ATLANTIC CITY, NJ";"72407";"00280311";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"PHILADELPHIA/INT'L ARPT PA";"72408";"00366889";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"LYNCHBURG WSO AP, VA";"72410";"00445120";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"CINCINNATI/GREATER CINCINNATI,KY";"72421";"00151855";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"29";"";"29";"";"29";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"LOUISVILLE/STANDIFORD FIELD KY";"72423";"00154954";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"COLUMBUS WSO AP, OH";"72428";"00331786";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"DAYTON/INT'L AP, OH";"72429";"00332075";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"EVANSVILLE/REGIONAL, IN";"72432";"00122738";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"ST. LOUIS/LAMBERT, MO";"72434";"00237455";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"29";"";"30";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"INDIANAPOLIS/INT'L ARPT IN";"72438";"00124259";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"29";"";"29";"";"29";"";"29";"";"29";"";"30";"";"0";"";"-9999.9";"1"
